timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_std,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal,tx_count,total_supply,fear_greed_index,liquidity_depth,bid_ask_spread
2019-01-16,0.5355,0.5355,0.4668,0.4895,1343660.31,0.4437919999999999,1.1059,0.4895,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4895,0.4895,0.0,0.0,187,1000000000.0,72.0,0.0,0.0
2019-01-17,0.4895,0.4953,0.4639,0.4756,1411725.35,0.4437919999999999,1.1059,0.4823783173078574,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4873615384615384,0.4884703703703703,-0.0011088319088318,-0.0002217663817663,187,1000000000.0,72.0,0.0,0.0
2019-01-18,0.4762,0.5112,0.4601,0.4894,984417.59,0.4437919999999999,1.1059,0.4842266145287189,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4876751479289941,0.488539231824417,-0.0008640838954229,-0.0003502298844976,187,1000000000.0,72.0,0.0,0.0
2019-01-19,0.4908,0.5,0.4673,0.4831,735443.2,0.4437919999999999,1.1059,0.4840414714302494,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4869712790168412,0.4881363257633491,-0.0011650467465079,-0.0005131932568997,187,1000000000.0,72.0,0.0,0.0
2019-01-20,0.4803,0.492,0.459,0.4834,677499.56,0.4437919999999999,1.1059,0.4839571287106776,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4864218514757886,0.4877854868179158,-0.0013636353421271,-0.0006832816739452,187,1000000000.0,72.0,0.0,0.0
2019-01-21,0.4839,0.5198,0.465,0.4972,897787.84,0.4437919999999999,1.1059,0.4859221270240477,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4880800281718211,0.4884828581647369,-0.0004028299929157,-0.0006271913377393,187,1000000000.0,72.0,0.0,0.0
2019-01-22,0.496,0.5656,0.4956,0.5344,1784953.5,0.4437919999999999,1.1059,0.4969655688899811,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4952061776838486,0.4918841279303119,0.0033220497535367,0.0001626568805158,187,1000000000.0,72.0,0.0,0.0
2019-01-23,0.5342,0.5475,0.4901,0.5046,1827069.39,0.4437919999999999,1.1059,0.4984091449295852,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4966513811171027,0.4928260443799185,0.0038253367371842,0.0008951928518495,187,1000000000.0,72.0,0.0,0.0
2019-01-24,0.5046,0.5065,0.4518,0.5017,1529219.53,0.4437919999999999,1.1059,0.4988588000801771,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4974280917144715,0.4934833744258504,0.0039447172886211,0.0015050977392038,187,1000000000.0,72.0,0.0,0.0
2019-01-25,0.5031,0.5157,0.4712,0.4739,1112869.08,0.4437919999999999,1.1059,0.4966014512421522,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4938083852968605,0.4920327540980097,0.0017756311988508,0.0015592044311332,187,1000000000.0,72.0,0.0,0.0
2019-01-26,0.4736,0.4884,0.4624,0.4661,865653.89,0.4437919999999999,1.1059,0.4945966600496922,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4895455567896512,0.4901118093500089,-0.0005662525603576,0.001134113032835,187,1000000000.0,72.0,0.0,0.0
2019-01-27,0.4661,0.4666,0.4229,0.4303,2278919.65,0.4437919999999999,1.1059,0.4851122373704681,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4804308557450895,0.4856813049537119,-0.0052504492086224,-0.0001427994154564,187,1000000000.0,72.0,0.0,0.0
2019-01-28,0.431,0.4313,0.3504,0.4116,4006211.85,0.4437919999999999,1.1059,0.4699747880685574,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.469841493322768,0.4801938008830666,-0.0103523075602985,-0.0021847010444248,187,1000000000.0,72.0,0.0,0.0
2019-01-29,0.4104,0.4638,0.4061,0.4505,5190825.37,0.4437919999999999,1.1059,0.4658731418172785,0.0504714285714285,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,42.10526315789474,0.4668658789654191,0.4779942600769135,-0.0111283811114944,-0.0039734370578387,187,1000000000.0,72.0,0.0,0.0
2019-01-30,0.4505,0.4514,0.413,0.4249,2092369.59,0.4437919999999999,1.1059,0.4626668829426786,0.0483071428571428,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,38.15113719735877,0.4604095898938162,0.4740613519230681,-0.0136517620292518,-0.0059091020521214,187,1000000000.0,72.0,0.0,0.0
2019-01-31,0.425,0.441,0.3811,0.3832,2029033.61,0.4437919999999999,1.1059,0.4570619439160063,0.0503428571428571,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,34.62050599201065,0.4485311914486137,0.4673308814102482,-0.0187996899616345,-0.008487219634024,187,1000000000.0,72.0,0.0,0.0
2019-02-01,0.385,0.43,0.38,0.4147,1899232.56,0.4437919999999999,1.1059,0.4544384245997603,0.0502642857142857,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,38.25840930524993,0.4433263927642116,0.4634322976020817,-0.0201059048378701,-0.0108109566747932,187,1000000000.0,72.0,0.0,0.0
2019-02-02,0.4163,0.433,0.3985,0.4136,821033.48,0.4437919999999999,1.1059,0.4533735810607159,0.0503928571428571,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,38.89421540428253,0.4387531015697175,0.4597410162982238,-0.0209879147285063,-0.0128463482855358,187,1000000000.0,72.0,0.0,0.0
2019-02-03,0.417,0.417,0.386,0.3963,1065170.56,0.4437919999999999,1.1059,0.4515060751722523,0.05025,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,36.79903000909367,0.4322218551743763,0.4550416817576146,-0.0228198265832382,-0.0148410439450763,187,1000000000.0,72.0,0.0,0.0
2019-02-04,0.3959,0.4125,0.3867,0.3943,1449384.96,0.4437919999999999,1.1059,0.4490676170699658,0.0481785714285714,0.4559149999999999,0.0439062670865297,0.5437275341730594,0.3681024658269404,33.82584093052499,0.4263877236090876,0.4505422979237172,-0.0241545743146296,-0.016703750018987,187,1000000000.0,72.0,0.0,0.0
2019-02-05,0.3926,0.4327,0.3902,0.4224,1299107.03,0.4437919999999999,1.1059,0.4480862422687224,0.0462142857142857,0.4525599999999999,0.0437683062452609,0.5400966124905219,0.365023387509478,31.87702265372168,0.425774227669228,0.4484576832627011,-0.0226834555934731,-0.0178996911338842,187,1000000000.0,72.0,0.0,0.0
2019-02-06,0.4224,0.4236,0.3915,0.4,1368546.21,0.4437919999999999,1.1059,0.446291641670519,0.0444071428571428,0.44878,0.044923075772281,0.5386261515445622,0.3589338484554378,32.65915119363396,0.4218089618739621,0.4448682252432417,-0.0230592633692796,-0.0189316055809633,187,1000000000.0,72.0,0.0,0.0
2019-02-07,0.4,0.4065,0.3913,0.4021,498842.36,0.4437919999999999,1.1059,0.4456985485881473,0.0415857142857142,0.444415,0.0450096746909981,0.5344343493819963,0.3543956506180038,33.44414893617021,0.4187768138933526,0.4417002085585572,-0.0229233946652046,-0.0197299633978115,187,1000000000.0,72.0,0.0,0.0
2019-02-08,0.4021,0.45,0.3985,0.4383,2015969.58,0.4437919999999999,1.1059,0.44531791136918,0.0420857142857142,0.442175,0.0440884622095169,0.5303519244190339,0.3539980755809662,44.2432082794308,0.4217803809866829,0.4414483412579233,-0.0196679602712403,-0.0197175627724973,187,1000000000.0,72.0,0.0,0.0
2019-02-09,0.4371,0.4844,0.431,0.4612,1384815.95,0.4437919999999999,1.1059,0.4458600335944785,0.0440428571428571,0.441065,0.0432677499323749,0.5276004998647499,0.3545295001352502,49.24452667283379,0.4278449377579625,0.4429114270906697,-0.0150664893327072,-0.0187873480845393,187,1000000000.0,72.0,0.0,0.0
2019-02-10,0.4648,0.48,0.4325,0.4499,2000850.55,0.4437919999999999,1.1059,0.4460499150295878,0.0443142857142857,0.4387,0.0412852210080582,0.5212704420161165,0.3561295579838834,53.26884589726484,0.4312380242567375,0.4434290991580275,-0.01219107490129,-0.0174680934478894,187,1000000000.0,72.0,0.0,0.0
2019-02-11,0.4495,0.4515,0.42,0.4289,1580197.39,0.4437919999999999,1.1059,0.445436104071073,0.0407857142857142,0.433425,0.034615145377041,0.5026552907540822,0.3641947092459178,52.86329030122475,0.4308783282172395,0.4423528695907662,-0.0114745413735267,-0.0162693830330169,187,1000000000.0,72.0,0.0,0.0
2019-02-12,0.4277,0.4374,0.4176,0.4277,941303.58,0.4437919999999999,1.1059,0.445065860652566,0.0380785714285714,0.4295799999999999,0.0302943211631626,0.4901686423263253,0.3689913576736746,45.68835098335855,0.4303893546453565,0.441267471843302,-0.0108781171979455,-0.0151911298660026,187,1000000000.0,72.0,0.0,0.0
2019-02-13,0.4277,0.4454,0.4183,0.4411,935377.38,0.4437919999999999,1.1059,0.4449852658542376,0.0372714285714285,0.42655,0.0253241823269048,0.4771983646538097,0.3759016353461903,53.21173671689135,0.4320371462383786,0.441255066521576,-0.0092179202831974,-0.0139964879494415,187,1000000000.0,72.0,0.0,0.0
2019-02-14,0.4422,0.4442,0.4203,0.4259,942053.44,0.4437919999999999,1.1059,0.4446024786544907,0.0346999999999999,0.42415,0.0227436168025923,0.4696372336051848,0.3786627663948153,59.45945945945946,0.4310929698940126,0.4401176541866444,-0.0090246842926318,-0.0130021272180796,187,1000000000.0,72.0,0.0,0.0
2019-02-15,0.4235,0.45,0.4222,0.4342,612251.8,0.4437919999999999,1.1059,0.444468626282421,0.0331142857142857,0.422555,0.0206709680724593,0.4638969361449188,0.3812130638550812,54.81481481481481,0.431570974525703,0.4396793094320781,-0.0081083349063751,-0.0120233687557387,187,1000000000.0,72.0,0.0,0.0
2019-02-16,0.4366,0.4464,0.4251,0.4398,465491.58,0.4437919999999999,1.1059,0.4444233957121275,0.0321714285714285,0.4230299999999999,0.0209653624116692,0.4649607248233385,0.3810992751766613,56.32850241545894,0.4328369784448256,0.4396882494741464,-0.0068512710293208,-0.0109889492104551,187,1000000000.0,72.0,0.0,0.0
2019-02-17,0.4386,0.4797,0.4317,0.4604,1616509.72,0.4437919999999999,1.1059,0.4449434190984813,0.0333857142857142,0.4254699999999999,0.0223585401086358,0.4701870802172716,0.3807529197827283,65.24013314312887,0.4370774432994678,0.4412224532168022,-0.0041450099173344,-0.009620161351831,187,1000000000.0,72.0,0.0,0.0
2019-02-18,0.4615,0.4823,0.4534,0.471,1430254.78,0.4437919999999999,1.1059,0.4456728102460925,0.0336071428571428,0.4264949999999999,0.023977675472252,0.4744503509445039,0.378539649055496,67.51941525810872,0.4422962981764728,0.443428197422965,-0.0011318992464922,-0.0079225089307632,187,1000000000.0,72.0,0.0,0.0
2019-02-19,0.471,0.4789,0.452,0.4598,1548002.44,0.4437919999999999,1.1059,0.4460882371201125,0.0324928571428571,0.42824,0.0250992010776607,0.4784384021553215,0.3780415978446786,59.25742574257426,0.4449891753800923,0.4446409235397824,0.0003482518403099,-0.0062683567765486,187,1000000000.0,72.0,0.0,0.0
2019-02-20,0.4548,0.4748,0.4432,0.4618,1358786.28,0.4437919999999999,1.1059,0.4464835814789073,0.0324571428571428,0.43217,0.0237954020326352,0.4797608040652704,0.3845791959347295,67.01541850220265,0.4475754560908473,0.4459119662405392,0.0016634898503081,-0.0046819874511772,187,1000000000.0,72.0,0.0,0.0
2019-02-21,0.4617,0.475,0.438,0.4438,1443214.98,0.4437919999999999,1.1059,0.4464137275527083,0.0340142857142857,0.433625,0.0235594628434879,0.4807439256869759,0.3865060743130242,60.55696202531645,0.4469946166922554,0.4457555242967956,0.0012390923954598,-0.0034977714818498,187,1000000000.0,72.0,0.0,0.0
2019-02-22,0.4438,0.465,0.44,0.4479,700523.77,0.4437919999999999,1.1059,0.4464322719818192,0.0321214285714285,0.4353399999999999,0.0232716995511716,0.4818833991023433,0.3887966008976566,52.902055622732775,0.4471339064319084,0.4459143743488848,0.0012195320830236,-0.0025543107688751,187,1000000000.0,72.0,0.0,0.0
2019-02-23,0.448,0.464,0.4437,0.4585,925529.64,0.4437919999999999,1.1059,0.4466279793336958,0.0297571428571428,0.43845,0.0218953131250071,0.4822406262500142,0.3946593737499858,49.11822338340954,0.4488825362116148,0.4468466429156341,0.0020358932959807,-0.0016362699559039,187,1000000000.0,72.0,0.0,0.0
2019-02-24,0.4592,0.4644,0.3975,0.405,2154193.25,0.4437919999999999,1.1059,0.4451138253768695,0.0311428571428571,0.438985,0.0208662980601937,0.4807175961203875,0.3972524038796125,38.50486431131592,0.4421313767944433,0.4437468915885501,-0.0016155147941067,-0.0016321189235445,187,1000000000.0,72.0,0.0,0.0
2019-02-25,0.4047,0.4749,0.4007,0.4723,1785356.21,0.4437919999999999,1.1059,0.4459093880246892,0.0341928571428571,0.44148,0.0217436887394941,0.4849673774789882,0.3979926225210118,58.981788079470206,0.446772703441452,0.4458619366560649,0.0009107667853871,-0.0011235417817581,187,1000000000.0,72.0,0.0,0.0
2019-02-26,0.4722,0.474,0.43,0.4341,1775526.67,0.4437919999999999,1.1059,0.4455754257493436,0.0359214285714285,0.443185,0.0195457701710357,0.4822765403420715,0.4040934596579285,51.14860014357501,0.4448230567581517,0.444990682088949,-0.0001676253307972,-0.000932358491566,187,1000000000.0,72.0,0.0,0.0
2019-02-27,0.4335,0.4412,0.4145,0.4274,854212.45,0.4437919999999999,1.1059,0.4453314624896488,0.0358928571428571,0.4444499999999999,0.0174535322921661,0.4793570645843323,0.4095429354156676,47.48069143067305,0.4421425864876668,0.4436876686008787,-0.0015450821132118,-0.0010549032158951,187,1000000000.0,72.0,0.0,0.0
2019-02-28,0.4274,0.45,0.4166,0.4244,1059968.13,0.4437919999999999,1.1059,0.4449885428520807,0.0365714285714285,0.443755,0.0179801198696315,0.4797152397392631,0.4077947602607369,49.71120523681171,0.4394129577972566,0.442258952408221,-0.0028459946109644,-0.001413121494909,187,1000000000.0,72.0,0.0,0.0
2019-03-01,0.4236,0.4386,0.4203,0.4285,560690.81,0.4437919999999999,1.1059,0.4448468792542585,0.0358928571428571,0.4421199999999999,0.0177961143008952,0.4777122286017905,0.4065277713982094,48.88454011741684,0.4377340412130632,0.4412397707483528,-0.0035057295352895,-0.0018316431029851,187,1000000000.0,72.0,0.0,0.0
2019-03-02,0.4286,0.4372,0.4173,0.4221,331570.0,0.4437919999999999,1.1059,0.4447318922792962,0.0357928571428571,0.44073,0.0182366923362879,0.4772033846725759,0.4042566153274241,46.5470152165431,0.4353288041033612,0.4398220099521785,-0.0044932058488172,-0.0023639556521515,187,1000000000.0,72.0,0.0,0.0
2019-03-03,0.4232,0.4292,0.4177,0.4205,225429.95,0.4437919999999999,1.1059,0.4446488956439176,0.0331857142857142,0.44031,0.0186162605776439,0.4775425211552879,0.4030774788447121,41.5929203539823,0.433047449625921,0.4383907499557208,-0.0053433003297998,-0.0029598245876812,187,1000000000.0,72.0,0.0,0.0
2019-03-04,0.4203,0.4255,0.3929,0.4036,946382.19,0.4437919999999999,1.1059,0.4440670211278011,0.0334499999999999,0.4391049999999999,0.0201889880093606,0.4794829760187213,0.3987270239812786,36.16584564860428,0.4285170727603947,0.4358136573664082,-0.0072965846060134,-0.0038271765913476,187,1000000000.0,72.0,0.0,0.0
2019-03-05,0.4029,0.4343,0.4023,0.4291,1686179.9,0.4437919999999999,1.1059,0.443698325281165,0.0338142857142857,0.438505,0.0203045619711952,0.4791141239423905,0.3978958760576094,44.04808065141527,0.4286067538741801,0.4353163494133409,-0.0067095955391608,-0.0044036603809103,187,1000000000.0,72.0,0.0,0.0
2019-03-06,0.4291,0.4385,0.4186,0.4296,716328.15,0.4437919999999999,1.1059,0.4435523137292532,0.0329785714285714,0.4386899999999999,0.0202002579452004,0.4790905158904009,0.398289484109599,43.7207488299532,0.4287595609704601,0.4348929161234638,-0.0061333551530037,-0.0047495993353289,187,1000000000.0,72.0,0.0,0.0
2019-03-07,0.4296,0.4766,0.4256,0.4521,1498764.03,0.443044,1.1059,0.4437336059828878,0.0339785714285714,0.439585,0.0203865351590081,0.4803580703180163,0.3988119296819836,51.5906477577616,0.4323503977442354,0.4361675149291332,-0.0038171171848977,-0.0045631029052427,187,1000000000.0,72.0,0.0,0.0
