timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_std,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal,tx_count,total_supply,fear_greed_index,liquidity_depth,bid_ask_spread
2017-08-17,4261.48,4485.39,4200.74,4285.08,795.150377,4159.1842,8756.4903,4285.08,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4285.08,4285.08,0.0,0.0,0,0,72.0,0.0,0.0
2017-08-18,4285.08,4371.52,3938.77,4108.37,1199.888264,4159.1842,8756.4903,4178.800226378592,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4257.893846153846,4271.99037037037,-14.096524216523903,-2.819304843304781,0,0,72.0,0.0,0.0
2017-08-19,4108.37,4184.69,3850.0,4139.98,381.309763,4159.1842,8756.4903,4172.571118182542,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4239.75325443787,4262.21182441701,-22.45856997913961,-6.747157870471748,0,0,72.0,0.0,0.0
2017-08-20,4120.98,4211.08,4032.62,4086.29,467.083022,4159.1842,8756.4903,4158.39794521493,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4216.14352298589,4249.180578163898,-33.037055178007904,-12.00513733197898,0,0,72.0,0.0,0.0
2017-08-21,4069.13,4119.62,3911.79,4016.0,691.74306,4159.1842,8756.4903,4130.534316205732,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4185.352211757291,4231.907942744349,-46.55573098705827,-18.915256062994835,0,0,72.0,0.0,0.0
2017-08-22,4016.0,4104.82,3400.0,4040.0,966.684858,4159.1842,8756.4903,4111.093870399244,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4162.9903330254,4217.692539578102,-54.70220655270168,-26.072646160936205,0,0,72.0,0.0,0.0
2017-08-23,4040.0,4265.8,4013.89,4114.01,1001.136565,4159.1842,8756.4903,4111.624389414681,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4155.454897175338,4210.012351461205,-54.5574542858667,-31.769607785922307,0,0,72.0,0.0,0.0
2017-08-24,4147.0,4371.68,4085.01,4316.01,787.418753,4159.1842,8756.4903,4137.2088812591455,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4180.155682225286,4217.864029130746,-37.70834690545962,-32.957355609829776,0,0,72.0,0.0,0.0
2017-08-25,4316.01,4453.91,4247.48,4280.68,573.61274,4159.1842,8756.4903,4149.198469399167,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4195.620961882934,4222.5170640099495,-26.896102127015183,-31.74510491326686,0,0,72.0,0.0,0.0
2017-08-26,4280.71,4367.0,4212.41,4337.44,228.108068,4159.1842,8756.4903,4155.252980349269,284.0242857142858,4328.539,231.30644960857984,4791.15189921716,3865.92610078284,62.71900079122872,4217.439275439406,4231.029874083286,-13.590598643880185,-28.114203659389528,0,0,72.0,0.0,0.0
