timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_std,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal,tx_count,total_supply,fear_greed_index,liquidity_depth,bid_ask_spread
2017-08-17,301.13,312.18,298.0,302.0,7030.71034,305.026,572.48875,302.0,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,302.0,302.0,0.0,0.0,247,0.0,72.0,0.0,0.0
2017-08-18,302.0,311.79,283.94,293.96,9537.84646,305.026,572.48875,297.3716979418268,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,300.76307692307694,301.40444444444444,-0.6413675213674992,-0.1282735042734998,247,0.0,72.0,0.0,0.0
2017-08-19,293.31,299.9,278.0,290.91,2146.19773,305.026,572.48875,296.63067398490216,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,299.24721893491125,300.6270781893004,-1.379859254389146,-0.3785906542966291,247,0.0,72.0,0.0,0.0
2017-08-20,289.41,300.53,282.85,299.1,2510.13871,305.026,572.48875,296.9227061166081,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,299.2245698680018,300.51396128638925,-1.2893914183874244,-0.5607508071147882,247,0.0,72.0,0.0,0.0
2017-08-21,299.1,346.52,294.6,323.29,5219.44542,305.026,572.48875,302.1269448410816,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,302.92694373446307,302.20107526517523,0.7258684692878319,-0.3034269518342641,247,0.0,72.0,0.0,0.0
2017-08-22,321.04,330.41,144.21,309.8,7956.35088,305.026,572.48875,303.9016045930311,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,303.9843370060841,302.763958578866,1.2203784272181224,0.0013341239762131,247,0.0,72.0,0.0,0.0
2017-08-23,312.25,324.99,309.41,315.74,8665.72569,305.026,572.48875,306.28369947273416,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,305.7929005436096,303.7251468322833,2.0677537113263043,0.4146180414462314,247,0.0,72.0,0.0,0.0
2017-08-24,315.74,328.04,314.01,323.42,6753.27192,305.026,572.48875,308.60659838647143,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,308.50476199843894,305.1840248447068,3.320737153732182,0.9958418639034216,247,0.0,72.0,0.0,0.0
2017-08-25,323.42,338.28,323.42,327.24,7125.96962,305.026,572.48875,310.9383135926294,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,311.38710630637144,306.8178007821359,4.569305524235517,1.7105345959698408,247,0.0,72.0,0.0,0.0
2017-08-26,327.24,335.44,323.41,330.79,4877.68521,305.026,572.48875,312.5045549843374,33.99571428571427,331.2515,32.559245962269735,396.3699919245394,266.1330080754605,80.5533309064434,314.372166874622,308.59351924271846,5.778647631903539,2.52415720315658,247,0.0,72.0,0.0,0.0
