timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_std,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal,tx_count,total_supply,fear_greed_index,liquidity_depth,bid_ask_spread
2019-04-26,0.0099,0.01052,0.00481,0.00545,2251813333.7,0.0153736,0.0147862999999999,0.00545,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.00545,0.00545,0.0,0.0,247,10000000000.0,72.0,0.0,0.0
2019-04-27,0.00543,0.00586,0.00516,0.00521,440339020.0,0.0153736,0.0147862999999999,0.0054107446567224,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0054130769230769,0.0054322222222222,-1.9145299145298736e-05,-3.829059829059747e-06,247,10000000000.0,72.0,0.0,0.0
2019-04-28,0.00521,0.00527,0.00434,0.00442,457183971.5,0.0153736,0.0147862999999999,0.0052669198853639,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0052602958579881,0.0053572427983539,-9.694694036574328e-05,-2.2452635936396453e-05,247,10000000000.0,72.0,0.0,0.0
2019-04-29,0.00442,0.00456,0.00343,0.00347,520557584.6,0.0153736,0.0147862999999999,0.0050120350581086,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0049848657259899,0.0052174470355128,-0.0002325813095228,-6.447837065369567e-05,247,10000000000.0,72.0,0.0,0.0
2019-04-30,0.00346,0.00516,0.00346,0.00442,1165706893.8,0.0153736,0.0147862999999999,0.0048693145613929,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0048979633066069,0.0051583768847341,-0.0002604135781272,-0.0001036654121484,247,10000000000.0,72.0,0.0,0.0
2019-05-01,0.00442,0.00464,0.00402,0.00432,650430750.0,0.0153736,0.0147862999999999,0.0048041871412055,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0048090458748212,0.0050962748932723,-0.0002872290184511,-0.0001403781334089,247,10000000000.0,72.0,0.0,0.0
2019-05-02,0.00432,0.00468,0.0041,0.00419,270118878.8,0.0153736,0.0147862999999999,0.0047753651804343,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0047138080479256,0.0050291434196966,-0.0003153353717709,-0.0001753695810813,247,10000000000.0,72.0,0.0,0.0
2019-05-03,0.00419,0.0044,0.00394,0.00423,279265819.7,0.0153736,0.0147862999999999,0.0047501304910959,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0046393760405524,0.0049699476108302,-0.0003305715702777,-0.0002064099789206,247,10000000000.0,72.0,0.0,0.0
2019-05-04,0.00423,0.00425,0.00381,0.00397,151436176.6,0.0153736,0.0147862999999999,0.0047310351627068,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0045363951112367,0.0048958774174353,-0.0003594823061986,-0.0002370244443762,247,10000000000.0,72.0,0.0,0.0
2019-05-05,0.00396,0.00406,0.00359,0.00372,161357630.8,0.0153736,0.0147862999999999,0.0047053368576758,0.0010185714285714,0.004834,0.0018003695527073,0.0084347391054147,0.0012332608945852,23.201856148491885,0.0044107958633541,0.0048087753865142,-0.00039797952316,-0.000269215460133,247,10000000000.0,72.0,0.0,0.0
