timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal
2024-09-02,57293.29,59432.74,57124.21,59142.75,23098.25972,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-03,59142.75,59825.0,57401.01,57481.78,20902.434172,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-04,57481.78,58526.02,55566.05,57972.69,30443.293677,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-05,57972.69,58333.08,55632.01,56177.67,28363.931568,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-06,56177.67,57018.51,52535.5,53961.62,33299.00433,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-07,53961.62,54851.34,53750.02,54164.51,22779.134421,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-08,54164.51,55324.49,53628.06,54877.92,14830.880938,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-09,54877.92,58130.24,54591.47,57039.58,21486.315072,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-10,57039.58,58052.21,56383.76,57643.48,25482.208587,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-11,57643.48,57991.0,55555.0,57334.15,26867.906044,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-12,57334.15,58582.8,57318.13,58134.02,24532.880423,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-13,58134.02,60628.71,57627.44,60486.46,27348.341105,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-14,60486.46,60605.59,59381.96,59993.99,10879.880909,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-15,59993.99,60402.87,58686.66,59125.26,12611.025092,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-16,59125.26,59212.21,57471.2,58211.04,19796.213432,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-17,58211.04,61345.51,57612.68,60311.99,27008.456074,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-18,60311.99,61797.43,59174.08,61771.74,28543.499462,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-19,61771.74,63856.57,61555.63,62950.21,31569.317675,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-20,62950.21,64144.41,62338.46,63201.84,23545.225218,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-21,63201.84,63564.66,62737.08,63347.97,13117.832571,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-22,63347.97,64013.36,62368.5,63581.2,16444.715405,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-23,63581.2,64767.8,62560.0,63336.66,23413.251408,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-24,63336.66,64715.51,62701.8,64274.89,21718.792886,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-25,64274.89,64842.08,62942.65,63150.7,24050.728287,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-26,63150.7,65848.4,62676.36,65172.72,30279.332553,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-27,65172.72,66586.26,64817.57,65779.84,31244.426455,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-28,65779.84,66272.57,65425.0,65850.14,9543.499644,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-29,65850.14,66090.67,65424.22,65601.78,6883.538165,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-09-30,65601.78,65634.62,62843.01,63309.05,24387.647721,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-01,63309.05,64127.88,60159.92,60812.41,34614.967726,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-02,60812.41,62400.0,59974.6,60643.07,24433.166809,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-03,60643.07,61485.54,59861.28,60756.13,26729.110701,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-04,60756.13,62486.35,60458.93,62090.14,23662.217058,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-05,62090.14,62382.03,61680.63,62059.37,8936.861444,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-06,62059.37,62983.78,61814.96,62824.8,9037.917928,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-07,62824.8,64470.19,62115.15,62218.75,19762.195435,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-08,62218.75,63202.67,61857.13,62156.22,20361.789732,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-09,62156.22,62550.98,60300.68,60633.65,20841.613492,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-10,60633.65,61324.9,58941.85,60326.49,18666.316747,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-11,60326.49,63435.38,60088.58,62534.12,17204.011597,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-12,62534.12,63487.6,62487.74,63199.08,9736.126941,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-13,63199.08,63289.45,62045.39,62867.12,11442.181996,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-14,62867.12,66590.46,62450.0,66089.83,21521.978837,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-15,66089.83,67977.01,64789.48,67071.48,25016.157631,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-16,67071.48,68427.0,66727.75,67614.17,20029.969858,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-17,67614.17,67939.48,66636.0,67420.37,16879.204901,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-18,67420.37,69034.0,67188.32,68430.41,17192.907787,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-19,68430.41,68697.6,68002.28,68380.02,5858.464872,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-20,68380.02,69416.47,68096.09,69035.9,7184.752603,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-21,69035.9,69555.0,66842.76,67381.29,19112.22973,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-22,67381.29,67843.74,66553.14,67427.02,16962.728505,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-23,67427.02,67476.12,65250.68,66674.36,19484.102718,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-24,66674.36,68849.0,66515.12,68192.72,17628.585872,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-25,68192.72,68773.63,65568.3,66695.08,24034.221763,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-26,66695.08,67631.63,66440.03,67099.69,13141.57263,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-27,67099.69,68334.13,66933.04,68024.08,13059.408984,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-28,68024.08,70332.98,67603.83,69962.64,20577.900481,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-29,69962.64,73646.96,69757.19,72742.75,20328.655935,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-30,72742.75,72975.07,71427.84,72353.98,19269.623926,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-10-31,72353.98,72707.4,69681.13,70304.94,15876.955182,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-01,70304.94,71638.32,68810.45,69492.41,20490.548345,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-02,69492.41,69915.97,69014.83,69373.02,8113.860038,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-03,69373.02,69386.55,67474.03,68770.4,17190.409298,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-04,68770.4,69499.39,66830.44,67850.17,21605.880461,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-05,67850.17,70549.99,67469.49,69376.62,22718.395374,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-06,69376.62,76397.01,69285.85,75578.4,39037.760596,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-07,75578.4,76838.38,74418.2,75856.84,27315.776032,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-08,75856.84,77199.22,75582.72,76498.67,22220.725036,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-09,76498.67,76911.99,75699.24,76670.84,12795.119362,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-10,76670.84,81518.0,76488.71,80355.85,28648.21327,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-11,80355.85,89666.0,80210.39,88653.57,36428.853454,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-12,88653.57,89940.65,85083.73,87919.73,44096.667465,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-13,87919.73,93271.57,86080.63,90372.9,38729.404317,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-14,90372.9,91787.11,86645.92,87331.26,28902.881511,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-15,87331.26,91857.47,87063.8,91018.69,25694.432521,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-16,91018.69,91755.54,90064.03,90577.4,16161.035378,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-17,90577.4,91466.38,88706.25,89852.56,19124.957515,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-18,89852.56,92630.87,89355.57,90462.78,28990.734587,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-19,90462.78,93914.21,90353.72,92302.34,30290.013603,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-20,92302.34,94831.26,91452.63,94299.65,29860.769959,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-21,94299.65,98942.19,94026.09,98320.38,34399.377715,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-22,98320.38,99593.2,97139.98,98886.58,26933.368752,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-23,98886.58,98892.66,97120.0,97672.5,18045.072413,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-24,97672.5,98564.52,95647.38,97927.53,24844.581246,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-25,97927.53,98870.0,92600.0,92970.66,35894.479408,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
