timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal
2024-08-11,0.4882,0.4956,0.4611,0.4676,6012180.58,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-12,0.4676,0.5048,0.4667,0.5,9226048.26,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-13,0.5,0.5236,0.491,0.5067,10630635.78,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-14,0.5067,0.5094,0.4918,0.507,11534034.47,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-15,0.507,0.5146,0.4862,0.4892,18730540.79,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-16,0.4892,0.4994,0.4746,0.4943,12637700.71,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-17,0.4943,0.5075,0.4907,0.5006,6863041.39,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-18,0.5006,0.5025,0.4846,0.4921,6435124.35,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-19,0.4921,0.4977,0.4782,0.4901,12269715.62,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-20,0.4901,0.5013,0.4828,0.4919,8055378.47,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-21,0.4919,0.5205,0.4897,0.5156,11451553.96,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-22,0.5156,0.5298,0.5072,0.5282,9933353.13,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-23,0.5282,0.5658,0.5253,0.556,13077766.49,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-24,0.556,0.5622,0.5463,0.555,7860739.22,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-25,0.555,0.5558,0.5305,0.5354,15233671.91,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-26,0.5354,0.5397,0.514,0.5194,13779879.93,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-27,0.5194,0.525,0.4808,0.4922,12423789.38,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-28,0.4922,0.502,0.4742,0.495,21571202.01,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-29,0.495,0.5042,0.48,0.4854,12755993.24,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
2024-08-30,0.4854,0.4963,0.4716,0.486,12700597.73,0.7141639999999999,0.659952,0.7116953061321356,0.041185714285714284,0.620935,0.6848354908967051,0.5570345091032949,30.71698113207546,0.6079829587111375,0.642651247697948,-0.034668288986810514,-0.03320999346323989
